location_from,location_to,hour_of_day,traffic_volume,temperature,rainfall,visibility,accident_severity
City Center,Rural Route,21,69,16.571549218909883,0.6892379612628935,7.599148975115288,0
Rural Route,Suburb,6,59,7.884121818031872,0.7750112280406307,10.985358467478914,0
City Center,Highway,9,36,18.525340970352126,0.030564795694183296,8.415354339754135,1
Highway,Rural Route,10,34,10.287431861107683,2.6175194780026323,12.060363843937772,0
Rural Route,Suburb,2,61,7.89234578753309,2.4812625871121012,17.40577098733916,0
Suburb,Rural Route,19,77,13.605425624985953,2.1247046029401484,11.864724277425136,0
Rural Route,Suburb,9,30,24.511528197386227,4.206660116861601,14.2349739500219,0
Highway,Rural Route,9,27,21.422555075579133,4.630683844043569,6.44634231808585,0
Highway,Highway,13,48,26.676065265542512,1.6258638740603049,9.745089600015968,0
Rural Route,Highway,11,24,10.767638643302304,2.309244908891153,10.650566325813543,0
Rural Route,City Center,14,62,19.86803867618248,0.022118661294688702,10.195167093383727,0
City Center,Rural Route,9,47,37.017921015385625,3.7460656330335618,15.529994374032574,0
Highway,City Center,9,57,33.975147319074594,3.3901378392851975,7.768341859170786,1
Rural Route,Rural Route,18,61,7.253631141445183,0.040912863543438004,10.96937208294963,0
Rural Route,Suburb,0,97,9.915960738284975,1.5653790066214541,2.714596744913303,2
Highway,Suburb,23,81,36.97470389281115,4.742918166751047,11.274019316090557,1
Rural Route,City Center,9,37,24.515504262525724,0.40029008002950334,11.517747567743653,0
City Center,Rural Route,1,94,18.092699135959812,0.869720655071647,9.843245610042143,0
Highway,City Center,16,25,16.975883304439332,0.8041029180435318,11.185904550934573,1
City Center,Highway,23,25,22.274597786057477,0.8799282552912706,8.306531824765456,1
City Center,City Center,6,44,22.399935051266812,0.08557708393032308,6.335441369290953,0
City Center,City Center,6,26,14.668388709348093,0.6542813374366293,7.034378887956367,0
City Center,Suburb,19,82,18.367994922519426,0.6987073703279013,7.442301943589877,1
Highway,City Center,8,61,14.31779163286917,4.017922145207982,6.122945173098646,0
City Center,Rural Route,21,91,21.687405096752837,0.8680872440156963,6.00453290086563,0
City Center,Suburb,1,21,12.624324290376526,1.185578577988668,7.5098075038257734,0
Rural Route,City Center,13,92,7.322534263848228,0.958453858433247,8.931690454843567,0
Highway,Highway,16,57,34.7537576371028,0.25719789625410727,10.395629506776892,0
Highway,City Center,0,31,19.304244012336362,9.28299578278323,6.328277038179139,1
Suburb,City Center,8,58,36.97054659723987,3.495391665939117,7.198424058056571,0
Highway,City Center,19,61,0.677172788166228,1.5570629219165346,8.157205102637105,1
Highway,Suburb,20,88,5.505269641965157,1.2939188733646894,11.310636314323997,1
Suburb,Rural Route,18,10,24.667947742561353,2.0953900650873227,6.414604413113784,0
Highway,Highway,3,75,19.31267406413143,0.7903301179852472,8.448206408657665,2
Highway,City Center,7,73,8.423099369457919,0.10318219398843487,12.917216636225522,1
Highway,Rural Route,12,17,31.364953572903143,1.03609263943185,7.616132472323067,0
Highway,Rural Route,3,95,11.301066707691282,8.267532251589975,6.258163209934121,2
Suburb,Suburb,8,34,31.985507031120807,0.4026340006898736,9.738342211790561,0
Highway,Highway,8,75,19.29565170422573,1.5003042144189584,7.506370241009639,1
Highway,Suburb,21,82,9.300694344041107,0.01711582200916302,1.714165990042913,2
Suburb,Rural Route,17,82,13.312614813308613,0.26028916054416756,10.597137303820205,0
Rural Route,Rural Route,11,86,33.721530279107526,1.769543919118662,12.610711275200764,0
City Center,Rural Route,9,79,17.022529649549423,0.7059747300113748,9.932924088980721,0
Rural Route,Suburb,10,88,29.723408713396545,4.722219180521534,13.129594946887398,0
Suburb,Highway,6,60,34.004400847983256,1.0423236034865315,11.932077694330317,0
City Center,City Center,8,62,19.19576750144013,0.4664726173750139,7.435300995369294,0
Suburb,Suburb,5,24,17.768070470737964,1.57751859673862,16.148520637861104,0
Suburb,Rural Route,18,59,15.950318624199177,3.169233398430802,10.96343074569291,0
Highway,Suburb,15,80,23.52097624321858,0.03922147165973509,11.283408724331913,1
City Center,Rural Route,14,84,35.05930024000065,1.4084976270796448,7.019597144344513,0
Highway,City Center,6,47,7.729636006936733,2.9693722675147285,5.362454393627246,0
City Center,City Center,15,49,22.1915235965408,0.21871176108936788,6.749818184756002,0
Suburb,Highway,4,75,21.758794268582715,4.6619386606370234,12.760303641538433,2
Suburb,Rural Route,15,48,1.958128903030417,0.6144568202957225,15.131495129602769,0
Rural Route,Highway,0,83,11.125342680197877,0.3741141619314007,10.86625321355595,1
City Center,Highway,18,26,13.174588933123673,1.7795706141724585,10.277574923017355,1
Highway,City Center,4,16,27.640295328002384,0.38481929173360324,12.901718895804395,1
Rural Route,Suburb,6,48,29.389509112008213,2.277003938176388,14.143505304091526,0
Rural Route,Suburb,18,77,1.246216000817757,1.347089468159687,5.643801916568601,0
Rural Route,Highway,21,44,26.392020829551665,0.23296867262802815,14.883801917654967,0
Highway,City Center,4,60,25.099279848203732,4.872007488680738,8.85852054318424,1
Rural Route,Rural Route,16,56,25.78386676470575,2.2368469409786855,13.251938541876829,0
Highway,Suburb,21,45,21.527459642976538,1.5792854420019478,6.797104882646175,0
Rural Route,Highway,7,73,29.50439845129399,0.9378983398872247,13.100505941806093,1
Highway,Suburb,0,98,31.71520695452716,0.2897276504916391,5.698914632228162,2
Suburb,Suburb,1,22,3.6613433610625705,2.458706842659852,13.363939061027517,0
Suburb,Rural Route,14,27,19.51275696727749,3.360319770508115,11.93003898130366,0
Suburb,City Center,19,30,17.455112540667823,0.268935318572653,5.283871336847089,0
Suburb,Rural Route,17,74,14.272528969246268,1.364682053988296,13.826241309842212,0
Suburb,City Center,10,17,15.454919526457255,1.3265795137524432,7.072063872833375,0
Rural Route,Suburb,9,57,21.86783626337398,0.8612941836184955,13.428746785709233,0
Rural Route,Highway,23,94,7.033912417916277,3.1150376340238894,10.43343487443816,1
Rural Route,Rural Route,23,52,26.70622060084801,0.20967637931393765,6.261187021867832,0
Highway,City Center,3,62,16.30877929161159,0.458874693698488,6.960342041671543,0
Highway,Suburb,4,94,28.746466795891507,0.0032081094533914817,20.0,1
Highway,City Center,3,36,13.800688299648474,0.9335708682559251,16.92204104771993,1
Highway,City Center,12,28,13.25886389018828,0.6883021573413233,9.367965430111123,0
Suburb,City Center,12,32,10.545366538276529,4.034721833764744,11.273914864442617,0
Suburb,Suburb,17,59,13.856453907144932,2.739348440631181,13.609101600729275,0
Suburb,Highway,23,60,11.98570124551695,0.17650909130686157,6.124368593034045,1
City Center,Highway,1,52,24.347471890946547,2.701514039305275,12.069808537694612,1
Rural Route,Highway,15,60,30.471073196848813,2.2503246120647376,12.961504579922407,0
Highway,City Center,0,78,23.878680896835167,0.6618035271909826,11.085534230428683,1
Highway,Suburb,18,50,19.22577635032753,0.03116307767389386,14.17283664423588,0
Suburb,City Center,8,81,24.868874441110286,0.2447023104144486,10.457931872540621,0
Highway,Highway,2,20,19.6358037659105,0.5752070433901031,13.315890632066676,1
Highway,Highway,6,89,20.285733449584793,3.392415358889054,10.70890086082662,1
Rural Route,Suburb,9,97,16.933610617342254,1.2521468488506358,5.398907164759076,1
Suburb,City Center,0,94,28.365912631195464,5.011742391418067,12.81688548397393,2
Rural Route,Rural Route,9,61,-5.659315673467205,3.1132019848585086,13.905840578267885,0
City Center,Rural Route,20,32,-1.3284803319782377,0.6768511899312624,9.54639224550666,0
City Center,Highway,8,58,30.272244357545137,3.7333387799844893,5.982721737003304,0
City Center,Suburb,14,47,18.034728659452963,0.24823701581486474,12.604223675944137,0
Suburb,City Center,14,56,29.17233845197682,0.07357180197554113,10.94943047453363,0
Highway,City Center,2,81,13.919213544478536,1.8757342794365561,10.891037839439287,1
Suburb,Highway,4,16,36.74244132883051,0.8363197987852711,10.567058400895217,1
Suburb,Highway,8,75,18.634813446403843,0.7992414993679888,13.02313121377997,0
Highway,City Center,21,86,24.493915470600932,2.324434882302313,10.863808802738562,1
Rural Route,City Center,8,71,15.528537521177189,3.795624820085768,8.575237506952453,0
City Center,Highway,22,96,11.028683128442701,0.7777337639700708,5.154217968803301,2
Rural Route,City Center,6,38,2.5907141992958955,0.7861261307792738,8.615420498738501,0
City Center,Rural Route,23,47,27.85704056263359,1.526500075530872,12.728676503446465,0
Suburb,Highway,22,93,23.95417575434242,2.1179195033770086,8.995715393131485,2
City Center,City Center,11,42,20.93692579944518,0.45356481675063304,12.723548015374162,0
Suburb,Highway,8,38,8.61384166218673,4.8763320927680205,5.7572553957094845,0
Rural Route,Suburb,5,88,34.15466000084484,2.1250421105341286,6.965019479344182,0
Suburb,Highway,22,32,21.058725935412493,1.9625216862298658,6.790896761077455,1
Rural Route,Highway,1,12,27.028888301358236,4.690894085028583,10.406127003960448,0
Highway,Suburb,8,54,19.97012829795161,4.756020369449932,15.37604009471151,1
Highway,Rural Route,16,17,9.105784528017224,0.29132390394535246,16.732900873603,0
Highway,City Center,0,95,29.92436361185124,0.31348424538641334,13.172615620647807,1
Suburb,Suburb,18,38,24.507684445218874,2.8705381557334437,4.126268480803885,0
Highway,Highway,5,11,18.18590026076447,6.28753417897452,7.7437569011364635,0
City Center,City Center,4,59,24.336705323781185,2.196306858998812,0.8834474989376933,2
Rural Route,Suburb,1,74,28.175435422521574,1.059734876371775,10.495608271407022,1
Rural Route,City Center,8,29,26.602060569795714,2.30069434913039,14.874643234144028,0
City Center,City Center,13,61,2.886737815908166,0.5196450932684517,12.44652201130867,0
Suburb,Suburb,3,94,5.097982152184681,12.395796780687402,4.703597478397011,2
Suburb,City Center,3,46,27.32849129672006,1.1280492476768127,14.166167337358365,1
Rural Route,Rural Route,20,81,13.038798864619721,5.367281184190921,13.6128387010552,1
Highway,Suburb,14,36,9.513874015588218,1.1270399838853227,14.629384554020632,0
Suburb,Rural Route,7,56,23.7210422974605,5.266064902811087,13.327325537493216,0
Suburb,Highway,3,15,9.210560928590557,0.8179990179412946,8.421592486926578,1
City Center,City Center,15,69,15.20858787170907,2.8587627097624524,4.4352561290051,1
City Center,Highway,20,54,28.52269849518696,6.031952102573298,13.512778594329745,1
Highway,Highway,3,53,4.858581814351744,2.07680757193997,12.32979839546802,1
Suburb,City Center,15,92,6.317362403043447,2.2637088273328505,4.084206357345594,1
Suburb,Suburb,21,27,3.890035679512085,0.21714521630921038,7.107105224451276,0
City Center,City Center,11,74,11.388351693153972,1.2857446083908797,7.19137688265142,0
Suburb,Highway,15,34,20.827152390597114,4.356410503248119,12.182413546660921,0
Rural Route,Highway,18,36,13.812120687450935,0.5512694315938296,9.953499179935397,0
City Center,Suburb,7,16,35.03349064325761,3.105765599682693,9.208954113405134,0
Highway,City Center,5,53,24.553097520485167,2.252233499297157,8.741562525080374,0
City Center,Highway,9,38,19.81181948107826,0.5045937307612782,6.622997210362083,1
Suburb,Rural Route,4,53,32.67408950177688,0.6647765494657515,12.896145643146745,0
Highway,Highway,17,45,6.691929921548702,1.1156978499374413,7.819331357104534,0
City Center,Highway,9,28,28.665715237825008,0.2673581568207215,13.487128653411222,0
Rural Route,Suburb,9,15,17.637413633749865,4.892248153474469,5.820885408510534,0
Rural Route,Rural Route,6,34,15.446773560326527,2.6892118910549816,8.524085036280592,0
City Center,Highway,17,40,26.110712541668335,0.9081474925201578,15.894499767797905,0
Rural Route,Highway,0,18,15.874914191296309,0.7123943884584928,10.703866935539473,1
Rural Route,Rural Route,6,93,21.819035366875813,2.339650841085319,8.528359428657325,0
Rural Route,City Center,20,83,19.000891430289297,1.1040624738306122,8.115740236746635,0
Highway,City Center,0,46,23.064517734291798,0.5210070803315563,7.391817840785574,2
Rural Route,Highway,14,36,14.92919570462166,1.124766864071165,11.36109091943959,0
Rural Route,Highway,3,22,29.267623599181636,4.100495448541446,12.69578934731313,1
Rural Route,City Center,19,50,-0.44178903095349753,0.14214714759481378,10.753891724398208,0
Highway,Suburb,9,75,26.408925551544225,0.9188657850376185,9.822347537266525,1
City Center,Rural Route,22,94,1.0876025752327863,6.558282870060974,11.804706129271295,2
Suburb,Rural Route,8,33,12.465518080109575,0.02988586812107975,5.78632568561293,0
Rural Route,Suburb,1,53,25.22359055290952,4.426225980222857,11.134246204653593,0
City Center,Suburb,13,69,-0.1366957103529245,0.9394751647256027,11.303963061127714,0
Rural Route,Suburb,15,18,21.664807447157205,0.4202527979568123,10.80205909373011,0
Highway,Suburb,0,11,6.286541511321582,0.030186154157973297,8.334311549815997,1
City Center,Suburb,1,65,10.309301522970921,0.14626600588650354,7.674870417754699,1
Highway,Suburb,6,39,9.849261769920014,0.37710593769134915,6.09751356483316,1
Rural Route,Rural Route,9,31,6.5666689772133395,0.051475255535293134,14.411744717257614,0
Rural Route,Suburb,21,84,2.7038959742484394,0.8184941055777613,9.832968061399933,0
Highway,City Center,19,90,40.71187460466147,0.09186404528638925,8.72861115275241,0
Suburb,Suburb,0,22,18.175285194964943,2.35671448333904,8.436310367889673,0
Highway,Suburb,12,80,7.625775532709596,3.4174903889494477,7.130521474696545,1
Rural Route,Rural Route,0,25,14.378760635572991,4.368962858752453,8.392888195973491,0
Highway,Rural Route,4,54,20.36661028391435,1.5931443897716229,13.633689014439517,1
Suburb,Suburb,15,74,16.213051975311476,5.856503961590359,11.745133815348984,0
Highway,Rural Route,14,20,7.331582257330107,0.011322892692936447,12.48548022732071,0
Suburb,Highway,16,79,11.00768319419429,0.28778305575383467,12.877859221105261,0
Suburb,Rural Route,22,29,31.857164095891477,0.6939188166022981,16.599490401106245,0
Highway,Rural Route,15,72,5.972870433022706,3.1120259817231135,10.083160546549829,1
Highway,Rural Route,12,99,0.03029114429366686,4.332425431922761,8.716036205661883,1
City Center,Rural Route,10,21,16.120451866492637,1.9253733982004808,11.311531824341358,0
Rural Route,City Center,16,71,0.682836198604992,0.9665387652168846,11.946029826747761,0
Suburb,City Center,16,51,10.902265956561987,2.19230425620894,9.897862513686079,0
City Center,City Center,1,92,7.480628015868989,0.3990966715909376,7.31810744379028,0
Highway,Suburb,12,78,7.568113585343584,1.2245138569440066,10.557990328377002,0
Rural Route,Suburb,13,67,20.695297843718016,1.4167007242432725,11.633470998474058,0
City Center,Highway,10,14,22.570569696438685,0.22157536783947074,11.042164522648214,1
Suburb,City Center,9,36,11.940983579411263,0.06891926348114881,4.487082092707212,1
City Center,Suburb,2,37,19.056178506944985,2.7734328791661174,5.2297315014708,0
Suburb,Rural Route,16,35,11.442793652463122,1.5301731745556335,12.150352843823129,0
Highway,Rural Route,14,58,24.008386375030977,0.8076490148932006,8.88306749845628,0
Rural Route,City Center,8,30,5.2233630999637235,1.1497636572687124,16.67371774825699,0
Rural Route,Highway,9,10,21.6524064711872,6.32609777503301,14.023482197662211,1
Rural Route,Highway,7,67,22.410805961753518,0.971985625467762,6.195610147964738,0
Highway,Rural Route,20,88,43.359791698528696,0.21846762919558388,13.079545851789529,1
Suburb,Highway,12,64,2.4555690674263246,1.245758381800129,14.801730610616683,1
Highway,City Center,17,90,46.55760448912665,2.088523074962554,8.664179101963601,1
Rural Route,Rural Route,4,35,27.566846105886572,0.02437415553678906,9.741467137638237,0
Highway,Suburb,5,93,38.27314706140668,0.8079541116601925,8.355888854461611,0
Highway,Suburb,16,34,29.052651392522556,1.0001486537166873,6.632030683233628,0
Highway,Highway,10,86,10.56459790971671,1.2461785104072813,14.730933841205902,1
Suburb,Rural Route,19,42,26.5784000648901,0.7181676678989721,2.2300785173724478,1
City Center,Rural Route,15,98,13.343472605450117,2.19875871637669,7.976256480027558,0
City Center,Suburb,8,81,19.118553243080555,5.790298357368105,8.732621992064047,1
Highway,Rural Route,1,78,8.253149060454339,4.906773548226028,10.47156386681048,1
City Center,Rural Route,4,15,13.213023388623728,2.183631364878432,6.280911240047398,0
City Center,Rural Route,0,32,28.969765383056014,1.4140219452688059,14.064803162255075,0
Highway,Highway,3,39,24.379565068489566,3.49527610419567,4.4923008909707125,2
Highway,Rural Route,3,87,30.242302339272182,3.6150118472432586,4.536182507460021,2
Rural Route,City Center,21,63,6.021879975153668,3.538897072720718,10.174159329730202,0
City Center,Highway,2,96,1.295591105706439,0.3435846196510741,6.1391407532600235,1
Suburb,Rural Route,8,20,31.017157121691127,0.05152266673003837,10.623273861312263,0
Highway,Rural Route,21,40,30.27672869687949,8.171968385190365,7.779718910677433,0
Rural Route,City Center,22,15,22.115374452917113,6.42053574568881,12.42218657218196,1
Suburb,Highway,11,20,24.192256487510242,1.6619628843006014,7.2163941826250815,0
City Center,Suburb,9,86,28.650381451308625,9.941978395947102,14.333652316858828,1
Rural Route,Suburb,1,21,21.815240925881476,2.9441145171794436,11.888222543411864,0
Highway,Highway,10,75,25.36667248102405,1.4570521291634035,7.725714118956246,1
Suburb,Rural Route,9,62,28.14822720248106,0.9864006228261,11.872739213898196,0
Highway,Rural Route,21,45,19.064855036485433,1.7972121107923265,10.438047827825356,1
City Center,Suburb,5,26,16.544051099295476,1.4505231499561115,12.356531576549724,0
Suburb,Suburb,17,37,23.820530357595388,10.167227204891974,11.798330991394973,0
City Center,Suburb,1,31,42.64614030757832,1.3484950824899897,11.077860588341139,1
City Center,City Center,1,16,11.523163577485645,3.6148155702062876,10.193956162297644,0
Rural Route,Suburb,9,24,15.692598412461468,3.359976382868454,12.713421965585967,0
Highway,City Center,15,20,2.4358929361544632,0.14816791858884445,13.511789774440391,1
Suburb,Highway,11,33,24.34803396922981,0.18205362116800972,10.409701002696698,0
City Center,Rural Route,0,76,14.70066208255833,2.1565026627777613,11.818445699255827,1
City Center,Suburb,20,39,5.996676552154405,0.5998008447742416,12.81177463611228,0
Suburb,Rural Route,7,79,19.364095147664457,2.1431251156349447,14.8207810807541,0
City Center,Rural Route,15,75,34.946315650502726,0.31243271046439264,14.296370361939484,0
Rural Route,Suburb,17,70,16.47974018735719,1.011902469869513,13.089570537637496,0
Rural Route,Suburb,12,87,17.394859660576245,0.2162180594524494,8.757632672619764,0
Rural Route,Highway,14,50,34.557069282362924,0.6628307035700403,6.061377043546538,0
Rural Route,City Center,20,91,19.94991795437926,0.18488548789841258,11.67789126817734,0
City Center,City Center,11,60,7.923596965952569,7.052069708747112,11.655181054358511,1
Suburb,Rural Route,7,53,26.889991893625705,1.0052468231734468,8.809173430050336,0
Suburb,Suburb,9,22,31.245932947231587,4.62908799089792,5.997255864750143,0
Suburb,Highway,13,99,17.99624816235686,7.092800259819734,14.967380538263294,1
Suburb,Highway,4,21,21.304930197153684,4.806196090360439,11.276781755337721,1
Highway,Highway,17,91,6.888121664831473,1.2137909534405826,6.375261859924625,1
Suburb,Highway,18,18,11.294126731630826,3.0182559371770696,9.619061519775597,0
Highway,Highway,14,94,16.669603937528727,0.3337615246078605,5.968945466407568,1
Highway,City Center,5,57,20.769306052053846,0.1992707905576421,12.045352703649538,0
Rural Route,City Center,10,58,13.80252270739075,4.18954033950351,15.550244447729082,0
Highway,City Center,20,62,16.2922073529158,0.06322932830505204,9.441930932750493,1
City Center,Suburb,10,65,18.761829068165948,7.174621501192285,9.722542759257145,1
Highway,Rural Route,19,49,10.019743936750412,2.2302998496991884,9.17113949168351,0
Rural Route,Highway,19,33,17.31199102542585,1.0881203868838365,9.326810438810503,0
Highway,Suburb,20,81,31.55939966210667,0.30484677313753894,7.672224036379231,1
City Center,Highway,17,42,14.039776035008128,2.5691452022958967,14.146128579997711,0
City Center,City Center,17,32,10.990690551506317,1.6561556949827805,10.585084005096244,0
City Center,Suburb,9,86,40.85124461277032,2.4835363191986852,10.190148726652035,0
Rural Route,City Center,1,63,22.256024917192473,1.082302345758236,9.321839333639733,1
Rural Route,Highway,8,62,12.271616778908198,0.13711468210444294,6.1813106383592205,1
Suburb,Highway,13,58,26.435005365971886,0.7565917168115203,12.815146480607694,0
Rural Route,Rural Route,18,87,22.561072450707172,0.7567334756852943,14.268876049569473,1
City Center,Highway,9,87,14.298136648519057,0.017434083176293812,4.4155964831129095,2
City Center,City Center,22,89,19.510481836918583,0.019254416625584202,12.128341590797199,1
Rural Route,Highway,3,58,17.08560659052958,0.803219958951182,12.58735225641319,1
Highway,Rural Route,5,69,29.90083163993689,2.6011391113447684,13.852615557397502,1
Rural Route,Rural Route,13,99,26.813424256547556,1.9565648933126225,13.616395665971577,0
Rural Route,City Center,3,99,-1.429445616931524,0.5462902204567119,17.90740795597221,0
City Center,Suburb,14,74,39.02908966198964,1.8464426469350663,11.200781869249154,0
Suburb,Highway,15,41,17.116831302598477,2.084714940732469,12.978034569333694,0
City Center,Rural Route,6,88,37.22363186051827,1.4786751300392762,10.037296742831685,0
Suburb,Highway,16,30,27.16051135263064,1.4735878852425581,7.591495471017835,0
City Center,Highway,18,27,22.482299350774348,0.9232706763358814,12.124820324907795,0
Rural Route,Suburb,18,69,19.058374063998155,0.2633961227006659,12.981382002729394,0
City Center,Rural Route,16,22,47.587772478110416,0.9738399750178688,11.02535491576821,0
City Center,Highway,5,33,17.283504475931746,0.8472611599591413,5.0192643018378,0
City Center,Rural Route,10,39,13.286688965353514,1.7928418650213653,5.653130436047053,0
Rural Route,City Center,15,11,14.186909728826528,3.879500682105574,12.301884996398739,0
Rural Route,City Center,7,92,20.010591679618216,0.9412081464415212,8.902788645275749,0
Rural Route,Highway,10,34,19.993137532255176,2.4739238751065717,11.068279878763565,0
Rural Route,Rural Route,6,59,30.040239723364387,3.340822951146934,11.448073654043919,0
Suburb,Highway,23,23,27.58249034211963,0.47588380185544876,9.65674918081745,0
Suburb,Rural Route,21,15,27.59490686454007,4.6384490652413195,9.231747248667846,0
Highway,Rural Route,18,85,17.717620068483683,0.1460984709358979,9.60919911664921,0
Rural Route,Suburb,9,93,26.765221080112457,4.639856007223133,11.774470727227106,0
Suburb,Suburb,8,96,27.812966426817123,0.3573752772694299,11.439993851000423,0
City Center,Suburb,3,39,19.206738815148444,0.8224722654693796,7.603076208168467,0
Rural Route,Highway,22,39,22.79200148722758,1.8589303711093246,9.955491926411046,1
Highway,Suburb,14,47,27.80031392825046,4.722195415965748,6.817879342004141,0
Highway,Suburb,12,67,22.111653010090325,0.5906260701626243,11.543067252740837,0
Highway,City Center,1,50,23.06578275148468,2.8842393008241,8.603373351017249,1
City Center,Rural Route,1,66,34.07095240414779,2.4787565467121935,12.159316385947815,0
Suburb,Rural Route,15,45,22.190135234751637,0.34801347099977437,9.278712441919058,0
City Center,Suburb,8,73,13.92267916654597,1.3057922451897228,13.432018076892904,0
Rural Route,Rural Route,12,25,6.543199887644551,1.3136501485369605,13.999179348641864,0
Highway,City Center,2,97,21.131509539665732,0.7265700985608278,11.332604020550287,2
City Center,City Center,8,87,16.685328733517558,3.0275402889240492,8.89827016177485,0
City Center,Suburb,12,99,28.083139309969205,5.205593396413751,7.188108422819813,1
Suburb,City Center,20,81,35.77698098692643,2.521597548765123,12.884896275881134,0
Suburb,Rural Route,21,23,9.702948766887738,7.220486524232442,9.801419762582986,0
Highway,Highway,1,40,11.141527566453094,0.1035730869384185,10.144450027075269,1
City Center,Rural Route,7,75,19.758408904197083,0.07586626986195273,8.834790117950323,1
City Center,Highway,8,77,12.000681284077908,4.485967683275685,5.8516193422306175,1
Suburb,Suburb,15,74,17.7797406906014,4.561654437205322,13.223449055822709,0
City Center,Highway,1,64,14.638267810993348,0.22660792982196587,9.745856528097399,2
City Center,City Center,5,93,9.922222097303584,0.8846089908346647,4.413250980260527,1
City Center,Rural Route,21,87,28.258853816759682,3.6084081030111315,9.585914206511331,0
Suburb,Highway,7,49,20.752820446430068,0.27517218077158634,5.935918394668007,0
Highway,Rural Route,4,34,38.30368729375612,0.6223874970430145,11.771135847679762,1
Rural Route,Suburb,8,34,23.590066409543923,2.2851035052633697,11.359009730358807,0
Highway,Suburb,0,12,32.885323390484885,8.023582206580212,14.524763915900495,2
Rural Route,City Center,8,78,12.7120338556286,3.190466950336626,5.570246948354895,0
City Center,Suburb,9,35,12.587928647979169,3.004017680759526,14.311624417660056,0
Highway,Highway,22,49,42.20870606972889,0.8391158855736849,11.558004242505662,1
Rural Route,Suburb,3,47,13.91084070404296,2.165535389721412,5.8992604872260355,1
Suburb,City Center,2,47,10.508504491741299,0.240019676378053,15.48105253429765,0
Suburb,Rural Route,9,77,8.287538569626811,9.724525369038261,9.62662248967617,1
Highway,Rural Route,14,16,39.157505646965475,1.3101015744116085,6.426295824636759,1
Highway,Suburb,10,39,17.253029603353923,2.036690482708511,13.118749225733808,0
City Center,Highway,13,28,24.03392080100558,4.177721909681787,6.733280699109258,1
Highway,City Center,5,44,21.513972194900404,0.001930855437938378,13.468663295473135,1
City Center,Highway,11,42,12.765904516772624,7.457939066125177,9.424130598719968,1
City Center,City Center,12,42,17.036970024958933,0.8899487797577317,8.952330847860349,0
Suburb,Suburb,16,87,28.45683870694826,0.8297910946861596,6.0950765783879675,0
Suburb,City Center,15,47,7.741422815418694,0.3134557801811704,6.869227985122495,0
Rural Route,City Center,2,19,26.74168240591417,3.9064554586886335,10.481395817624861,0
Suburb,Suburb,1,66,34.34037664521584,4.093399479254339,5.082398004507454,1
Suburb,Highway,10,37,22.92375339988,0.04038296362817427,12.067675913261752,0
Highway,Suburb,8,87,33.33400234332725,0.11467615121745586,8.425558422962013,1
Suburb,City Center,2,47,6.285866377790683,5.010422658494813,8.810833063535522,1
Rural Route,Suburb,17,25,1.6995754731631791,0.2621958712595291,11.749494612890421,0
Highway,City Center,19,30,22.426443400575202,1.9400554085241426,9.38778198569571,1
Rural Route,Suburb,14,15,14.136549557407523,1.933329162205732,13.691728787237228,0
Suburb,Rural Route,13,50,28.787649616599538,4.076297263384283,3.848934278748551,0
Rural Route,Rural Route,1,24,16.89556019456338,1.7003230722438978,12.401356808741227,0
Highway,Suburb,16,12,21.47192374958519,1.1383627246167913,10.072266823769981,0
City Center,Highway,21,52,20.80983828074497,7.328825058157335,8.026355605871643,1
Rural Route,City Center,7,56,21.128839949005435,0.51965520662641,12.846973379688254,0
Rural Route,Rural Route,9,23,14.5735451218719,0.6095697033381514,11.760471310372331,0
Highway,Highway,17,75,6.353518683631139,0.1771590039983326,10.68501777185298,0
Highway,City Center,18,38,17.808084552811767,7.4032662474234225,9.240760837360954,1
Rural Route,Rural Route,7,13,34.50041705031655,2.4508029258853905,7.883601980076858,0
Suburb,Rural Route,7,35,13.911717075380094,0.024341705508916726,6.763173816787086,0
Rural Route,Suburb,2,21,13.856534012740756,2.4369145835965624,14.097805519039238,0
Highway,City Center,2,11,21.576474268684905,1.0354860247000266,12.480207546328673,1
City Center,Highway,11,26,8.228974913578854,6.856090672391697,11.705961089936121,1
City Center,Highway,21,44,30.03488167024326,0.6497643295337926,8.719008013737126,0
Suburb,Highway,16,19,9.182645462121958,2.477724437305612,16.101678750334806,0
Rural Route,City Center,3,95,17.107027849026508,1.974682958534853,7.9166559644025,1
City Center,Highway,16,52,45.38908373626735,0.024246328784739687,8.865784514481689,1
Rural Route,Highway,13,30,8.574357629442567,4.329422548046375,15.43886288339516,0
Highway,Highway,18,24,34.72370717527369,0.30074519238705616,9.84277321444232,1
City Center,Suburb,8,44,21.212481671914684,2.178841990619087,15.214329133024608,0
Suburb,Suburb,20,94,22.623181374823925,2.988190823094362,11.135785638945649,0
Highway,City Center,11,94,11.906387677493333,1.9935251484256011,8.455666043152638,1
Suburb,City Center,4,94,27.98750611234771,0.20431766529101128,9.412572615994302,1
Highway,Highway,10,69,16.340751870848667,7.392141398872277,7.849583434380566,1
City Center,Suburb,19,53,8.522148526525996,0.5405172640574376,12.079998657219495,0
Suburb,Rural Route,2,14,34.556604031428876,1.9769959382214262,13.66866720733088,0
Suburb,Rural Route,20,82,16.14151107271095,3.1908536382797994,11.401976204903113,0
Highway,Highway,14,27,1.406165528443129,5.601515867338628,10.85088899710871,1
Suburb,Highway,13,30,17.312930987506988,1.8527353142224425,6.882296231385855,0
Highway,Suburb,10,81,28.08069512660109,0.5996554642997888,13.280177505325637,1
